#{"t_start": 1659450763.2834508, "env_id": null}
r,l,t,fractional_success
0.540628,834,21.916279,0.0
1.427825,834,43.853725,0.0
0.806574,834,64.679758,0.0
1.56805,834,85.059721,0.0
1.570141,834,105.136047,0.0
1.221764,834,126.218696,0.0
1.678828,834,148.981396,0.0
1.530931,834,170.928845,0.0
1.519428,834,192.82146,0.0
1.450671,834,213.802902,0.0
2.084327,834,234.933254,0.0
1.632485,834,257.873383,0.0
1.004055,834,279.406807,0.0
1.223877,834,301.904713,0.0
1.930694,834,323.655014,0.0
1.540677,834,346.317426,0.0
1.880841,834,367.816609,0.0
1.711834,834,391.976174,0.0
1.282049,834,414.74113,0.0
1.902636,834,438.143275,0.0
1.693363,834,459.050949,0.0
1.97587,834,480.067776,0.0
1.889852,834,501.75262,0.0
2.062881,834,522.405685,0.0
0.091428,834,543.951426,0.0
1.863015,834,565.163233,0.0
1.872505,834,585.662614,0.0
1.613575,834,604.448754,0.0
2.311614,834,625.537088,0.0
1.396221,834,644.891554,0.0
1.727441,834,667.438375,0.0
1.780944,834,689.738496,0.0
1.651726,834,711.245654,0.0
1.435642,834,733.326816,0.0
2.110491,834,754.956022,0.0
1.823876,834,780.198237,0.0
2.118581,834,803.651134,0.0
1.951502,834,826.059797,0.0
1.53421,834,847.096995,0.0
1.370293,834,869.013239,0.0
1.987185,834,888.734765,0.0
2.165133,834,909.879743,0.0
2.009234,834,931.321388,0.0
1.781379,834,952.828318,0.0
2.096575,834,973.419709,0.0
1.732627,834,996.364617,0.0
1.646365,834,1016.74582,0.0
1.550532,834,1039.343253,0.0
1.516914,834,1061.454344,0.0
1.475354,834,1082.088077,0.0
1.620173,834,1105.179571,0.0
1.575802,834,1125.562666,0.0
1.602404,834,1146.19985,0.0
1.673029,834,1170.697791,0.0
1.724565,834,1192.42478,0.0
1.71821,834,1215.580052,0.0
1.626531,834,1239.281088,0.0
1.769816,834,1264.308177,0.0
1.690241,834,1286.496895,0.0
1.693105,834,1311.788847,0.0
1.688672,834,1338.485493,0.0
1.931351,834,1363.139742,0.0
1.633227,834,1386.619519,0.0
1.785335,834,1409.455038,0.0
1.577936,834,1430.517622,0.0
1.724055,834,1453.700621,0.0
1.624908,834,1477.262133,0.0
1.689795,834,1505.758009,0.0
1.841592,834,1533.758652,0.0
1.58865,834,1561.026743,0.0
1.753507,834,1585.675287,0.0
1.683194,834,1607.798002,0.0
1.756626,834,1630.403712,0.0
1.745062,834,1654.502909,0.0
1.715091,834,1677.945608,0.0
1.716149,834,1700.535337,0.0
1.680398,834,1722.312739,0.0
