#{"t_start": 1659450763.3074508, "env_id": null}
r,l,t,fractional_success
0.995706,834,21.903278,0.0
1.085666,834,43.827725,0.0
1.238042,834,64.675757,0.0
1.758764,834,85.033722,0.0
1.628229,834,105.129043,0.0
1.993147,834,126.193698,0.0
0.860867,834,148.966238,0.0
1.753658,834,170.905845,0.0
1.410199,834,192.737867,0.0
1.696078,834,213.778902,0.0
1.811662,834,234.896734,0.0
1.674828,834,257.770006,0.0
1.881371,834,279.459804,0.0
2.259014,834,301.880713,0.0
1.526552,834,323.693528,0.0
2.037096,834,346.440418,0.0
1.630882,834,367.936603,0.0
1.698145,834,391.952174,0.0
1.71167,834,414.901121,0.0
1.521915,834,438.101278,0.0
1.885299,834,459.045949,0.0
1.806242,834,480.043776,0.0
1.782633,834,501.734622,0.0
1.721248,834,522.351689,0.0
2.241032,834,543.952421,0.0
2.087051,834,564.976238,0.0
1.767163,834,585.54462,0.0
2.031211,834,604.444753,0.0
1.942526,834,625.4397,0.0
1.584068,834,645.048542,0.0
1.655029,834,667.446373,0.0
1.619704,834,689.713363,0.0
1.823257,834,711.219658,0.0
1.735552,834,733.279817,0.0
1.719067,834,755.099014,0.0
1.769273,834,780.195235,0.0
2.035181,834,803.636133,0.0
2.032992,834,826.030796,0.0
2.068269,834,847.069997,0.0
1.991608,834,868.892245,0.0
1.751247,834,888.737762,0.0
1.477302,834,909.980776,0.0
2.125286,834,931.325385,0.0
1.369934,834,952.878298,0.0
1.402828,834,973.413705,0.0
1.947356,834,996.356616,0.0
1.689314,834,1016.734819,0.0
1.937224,834,1039.457244,0.0
1.658039,834,1061.297816,0.0
1.737875,834,1082.063076,0.0
1.632964,834,1105.163569,0.0
1.530002,834,1125.582666,0.0
1.594795,834,1146.194848,0.0
1.52711,834,1170.749787,0.0
1.415345,834,1192.40078,0.0
1.732799,834,1215.574052,0.0
1.610568,834,1239.266087,0.0
1.542071,834,1264.282178,0.0
1.561616,834,1286.54289,0.0
1.643953,834,1311.808843,0.0
1.773642,834,1338.260501,0.0
1.746016,834,1363.11774,0.0
1.713454,834,1386.405529,0.0
1.552221,834,1409.545032,0.0
1.624183,834,1430.586617,0.0
1.777428,834,1453.675621,0.0
1.776231,834,1477.418122,0.0
1.621496,834,1505.712044,0.0
1.8479,834,1533.846197,0.0
1.685492,834,1561.001787,0.0
1.852132,834,1585.766278,0.0
1.671723,834,1608.091986,0.0
1.886117,834,1630.387709,0.0
1.619095,834,1654.653899,0.0
1.694159,834,1678.004603,0.0
1.726617,834,1700.650331,0.0
1.905139,834,1722.350735,0.0
1.763572,834,1745.251885,0.0
1.693151,834,1768.142965,0.0
1.783623,834,1790.836388,0.0
1.84363,834,1819.709342,0.0
2.203008,834,1853.813186,0.0
1.852677,834,1876.634948,0.0
1.430379,834,1899.269385,0.0
1.935058,834,1921.297328,0.0
2.169905,834,1942.952439,0.0
2.0575,834,1966.976424,0.0
2.058101,834,1990.991377,0.0
1.965248,834,2013.312325,0.0
1.790339,834,2034.016449,0.0
1.627724,834,2057.377266,0.0
1.570515,834,2079.895183,0.0
2.114534,834,2107.752885,0.0
2.132527,834,2133.679446,0.0
2.151641,834,2157.83171,0.0
2.352158,834,2182.81507,0.0
1.666482,834,2206.196327,0.0
1.717046,834,2231.087153,0.0
1.832632,834,2254.895623,0.0
1.720375,834,2278.040193,0.0
2.141619,834,2304.152214,0.0
1.886054,834,2326.834381,0.0
1.810515,834,2351.434226,0.0
2.352039,834,2375.787391,0.0
2.020463,834,2400.623747,0.0
1.613444,834,2429.347606,0.0
2.200048,834,2452.759474,0.0
2.183406,834,2476.123183,0.0
2.181572,834,2499.513349,0.0
1.505465,834,2523.218964,0.0
2.111789,834,2547.175386,0.0
1.526637,834,2571.243816,0.0
1.627833,834,2595.237018,0.0
2.088854,834,2616.771096,0.0
1.772183,834,2640.263908,0.0
1.660538,834,2663.827831,0.0
1.975928,834,2688.581505,0.0
1.720686,834,2712.843637,0.0
1.897734,834,2736.657491,0.0
1.931483,834,2762.636561,0.0
1.773214,834,2786.325,0.0
2.159434,834,2810.541443,0.0
1.692046,834,2833.985905,0.0
1.609611,834,2858.431715,0.0
1.648523,834,2882.053851,0.0
1.892734,834,2906.905897,0.0
2.051931,834,2928.811557,0.0
1.981025,834,2951.663784,0.0
1.598618,834,2976.392952,0.0
1.80806,834,3000.16333,0.0
1.691751,834,3026.009315,0.0
2.128592,834,3049.149005,0.0
1.663326,834,3074.088497,0.0
1.50382,834,3098.950795,0.0
2.082838,834,3124.212555,0.0
1.693167,834,3150.955142,0.0
1.587345,834,3175.7879,0.0
1.601429,834,3200.633737,0.0
1.840375,834,3226.492846,0.0
1.706451,834,3250.192737,0.0
1.872449,834,3279.620002,0.0
1.548108,834,3305.41034,0.0
2.11436,834,3338.268782,0.0
1.67253,834,3367.732755,0.0
1.740119,834,3395.624984,0.0
1.633506,834,3421.826416,0.0
1.933287,834,3450.653684,0.0
2.176993,834,3475.603296,0.0
1.999092,834,3503.741498,0.0
2.168079,834,3526.691695,0.0
1.770601,834,3550.807958,0.0
2.078393,834,3574.950913,0.0
1.80575,834,3599.911327,0.0
1.780923,834,3625.333248,0.0
1.859848,834,3650.960248,0.0
1.695625,834,3672.993488,0.0
1.819746,834,3698.699615,0.0
1.698251,834,3722.54253,0.0
1.697197,834,3745.878236,0.0
1.776142,834,3768.003522,0.0
2.112594,834,3790.269417,0.0
1.878172,834,3814.633165,0.0
1.775271,834,3838.220641,0.0
1.894541,834,3864.616126,0.0
1.767549,834,3890.938313,0.0
1.615896,834,3916.298952,0.0
1.719856,834,3939.678346,0.0
1.866203,834,3961.122214,0.0
2.126513,834,3985.482657,0.0
1.779188,834,4008.919001,0.0
1.864311,834,4032.751955,0.0
1.919262,834,4056.17286,0.0
2.021307,834,4079.260466,0.0
1.880479,834,4104.037593,0.0
1.941041,834,4125.963121,0.0
2.226311,834,4150.793778,0.0
2.129649,834,4173.989505,0.0
1.683583,834,4197.562727,0.0
1.56961,834,4219.433414,0.0
1.632084,834,4242.61105,0.0
1.620321,834,4264.496948,0.0
1.771302,834,4287.809012,0.0
1.8992,834,4310.760774,0.0
2.177005,834,4334.121651,0.0
1.754073,834,4359.720941,0.0
2.159253,834,4381.802585,0.0
2.191313,834,4403.863425,0.0
2.143999,834,4428.067661,0.0
2.099968,834,4453.145784,0.0
1.860962,834,4476.68059,0.0
2.227964,834,4497.762239,0.0
1.687703,834,4520.057964,0.0
2.206156,834,4542.317541,0.0
1.652952,834,4566.204718,0.0
2.017461,834,4589.038488,0.0
1.896227,834,4611.100069,0.0
1.678641,834,4636.070658,0.0
1.788171,834,4659.085141,0.0
1.705951,834,4685.314303,0.0
1.707581,834,4709.24468,0.0
1.861518,834,4732.815977,0.0
1.664613,834,4756.727735,0.0
1.687358,834,4779.44821,0.0
2.249008,834,4801.475404,0.0
2.141202,834,4827.868012,0.0
1.829865,834,4855.019989,0.0
1.793225,834,4879.802189,0.0
1.879227,834,4905.20612,0.0
0.008194,834,4932.328285,0.0
2.221859,834,4957.147767,0.0
1.944452,834,4979.739616,0.0
1.749618,834,5003.105401,0.0
1.714351,834,5026.320198,0.0
2.137093,834,5049.783979,0.0
1.776996,834,5077.960516,0.0
1.705445,834,5099.370404,0.0
1.713553,834,5121.546253,0.0
1.824234,834,5144.756052,0.0
1.882826,834,5167.657863,0.0
1.775907,834,5190.601674,0.0
1.73373,834,5212.767527,0.0
2.004694,834,5234.459402,0.0
1.849459,834,5256.907242,0.0
1.983355,834,5280.325028,0.0
2.130417,834,5305.821706,0.0
1.997449,834,5330.109447,0.0
2.01765,834,5355.743114,0.0
2.128146,834,5379.773863,0.0
1.822479,834,5403.14665,0.0
1.814153,834,5429.291297,0.0
2.225132,834,5454.625986,0.0
2.1421,834,5479.507701,0.0
2.155845,834,5504.05743,0.0
1.65807,834,5526.623262,0.0
1.815191,834,5551.520976,0.0
2.252359,834,5575.556734,0.0
1.809994,834,5601.40762,0.0
1.992426,834,5626.332331,0.0
2.285916,834,5649.476138,0.0
2.560026,834,5673.599893,0.0
1.752271,834,5695.631756,0.0
2.916049,834,5718.781559,0.0
2.183775,834,5743.811266,0.0
2.291835,834,5767.375049,0.0
2.04001,834,5790.571855,0.0
1.98125,834,5813.044694,0.0
1.779693,834,5837.398436,0.0
1.84543,834,5861.650187,0.0
1.874444,834,5886.329911,0.0
2.030307,834,5910.02169,0.0
2.800546,834,5933.976312,0.0
2.20522,834,5958.082067,0.0
2.183038,834,5982.313817,0.0
2.251339,834,6006.367576,0.0
1.695791,834,6031.44028,0.0
2.271594,834,6055.309053,0.0
2.124686,834,6079.199822,0.0
2.123891,834,6102.056645,0.0
1.882792,834,6124.984461,0.0
1.97821,834,6151.117116,0.0
1.806771,834,6175.237876,0.0
2.025205,834,6199.155642,0.0
1.990101,834,6223.145404,0.0
1.78546,834,6246.216217,0.0
1.866089,834,6271.176931,0.0
2.154591,834,6298.656154,0.0
2.193664,834,6324.418763,0.0
1.899029,834,6351.087463,0.0
2.187097,834,6379.686922,0.0
2.066539,834,6408.729574,0.0
2.028813,834,6433.469933,0.0
2.142701,834,6459.457894,0.0
2.121678,834,6485.040077,0.0
2.263141,834,6509.612431,0.0
2.053743,834,6533.790977,0.0
2.092404,834,6561.142102,0.0
2.113739,834,6584.203119,0.0
1.998214,834,6607.63143,0.0
2.099972,834,6631.809924,0.0
1.825421,834,6655.496916,0.0
1.789766,834,6679.416788,0.0
1.887248,834,6702.12546,0.0
1.943451,834,6724.918335,0.0
1.942355,834,6752.456352,0.0
2.333512,834,6777.52579,0.0
2.340948,834,6804.741764,0.0
2.179073,834,6829.102051,0.0
1.809026,834,6852.634155,0.0
1.91984,834,6877.509901,0.0
2.602321,834,6903.169572,0.0
2.24825,834,6929.906478,0.0
2.163235,834,6955.228418,0.0
2.180215,834,6983.770571,0.0
1.81124,834,7011.232685,0.0
2.190075,834,7034.591318,0.0
2.506904,834,7057.813062,0.0
2.501912,834,7081.526601,0.0
1.908326,834,7106.196023,0.0
2.03606,834,7132.237341,0.0
2.421535,834,7153.916143,0.0
2.527255,834,7176.895832,0.4237805171930311
2.065912,834,7201.090328,0.0
2.353452,834,7224.858696,0.0
2.214928,834,7251.620336,0.0
2.218678,834,7275.489901,0.0
2.039825,834,7299.09271,0.0
2.26326,834,7321.774176,0.0
1.784046,834,7346.174423,0.0
1.6516,834,7373.620452,0.0
1.812496,834,7398.675175,0.0
2.237526,834,7422.472952,0.0
1.715401,834,7445.730761,0.0
1.898273,834,7468.122612,0.0
2.214669,834,7491.717405,0.0
2.191132,834,7516.899116,0.0
2.02796,834,7541.834839,0.0
1.7582,834,7565.343637,0.0
2.211198,834,7587.632499,0.0
1.761396,834,7610.841314,0.0
2.216685,834,7634.495102,0.0
1.729515,834,7658.814858,0.0
2.129373,834,7685.363503,0.0
2.113137,834,7708.612314,0.0
1.607254,834,7733.437045,0.0
2.240105,834,7757.534813,0.0
2.212947,834,7784.312444,0.0
2.402673,834,7808.201224,0.0
2.512416,834,7835.26909,0.0
2.358915,834,7862.88372,0.0
1.973519,834,7886.465505,0.0
2.157162,834,7911.647218,0.0
1.838966,834,7934.884029,0.0
1.758205,834,7960.933699,0.0
2.233078,834,7985.692433,0.0
2.027104,834,8013.061034,0.0
2.208712,834,8037.053791,0.0
1.715593,834,8060.22861,0.0
2.118719,834,8084.908348,0.0
2.452715,834,8109.952072,0.0
2.281372,834,8135.643759,0.0
1.683973,834,8161.023466,0.0
2.248237,834,8186.084184,0.0
2.101625,834,8211.94286,0.0
2.203774,834,8237.011582,0.0
2.250535,834,8264.090195,0.0
2.125092,834,8289.558896,0.0
1.790538,834,8314.160639,0.0
2.132244,834,8339.968325,0.0
1.939999,834,8363.499125,0.0
1.831655,834,8386.897913,0.0
