#{"t_start": 1659450764.0644603, "env_id": null}
r,l,t,fractional_success
0.912097,834,21.163268,0.0
0.247602,834,43.071716,0.0
0.464999,834,63.880746,0.0
1.665221,834,84.274712,0.0
1.463014,834,104.337038,0.0
0.982614,834,125.336651,0.0
1.049214,834,148.27021,0.0
1.339172,834,170.149835,0.0
1.45823,834,191.918358,0.0
1.852585,834,213.021893,0.0
1.850293,834,234.089777,0.0
0.266403,834,257.029028,0.0
2.219026,834,278.632797,0.0
1.907024,834,301.123704,0.0
2.058849,834,323.099508,0.0038046094417399394
1.502324,834,345.684407,0.0
1.576212,834,367.0166,0.0
1.524217,834,391.197164,0.0
1.392839,834,413.976121,0.0
2.003102,834,437.351267,0.0
1.866156,834,458.260941,0.0
1.876615,834,479.287767,0.0
1.484085,834,500.898614,0.0
1.560195,834,521.604678,0.0
1.515806,834,543.413404,0.0
1.96197,834,564.322225,0.0
1.565935,834,584.850607,0.0
1.982935,834,603.644747,0.0
1.913308,834,624.635233,0.0
1.866165,834,644.118544,0.0
2.07785,834,666.509853,0.0
1.615632,834,688.817836,0.0
2.139483,834,710.463647,0.0
1.766614,834,732.77031,0.0
2.16408,834,754.07902,0.0
2.042134,834,779.408226,0.0
1.885509,834,803.037117,0.0
1.952586,834,825.274786,0.0
1.911153,834,846.302984,0.0
1.456841,834,868.143236,0.0
1.780427,834,888.000749,0.0
1.471034,834,909.293281,0.0
1.602603,834,930.559376,0.0
1.740978,834,952.071291,0.0
1.60359,834,972.647696,0.0
1.499946,834,995.7486,0.0
1.436513,834,1015.972817,0.0
1.566741,834,1038.572242,0.0
1.595791,834,1060.673335,0.0
1.498702,834,1081.308068,0.0
1.702911,834,1104.654551,0.0
1.735957,834,1124.998646,0.0
1.503211,834,1145.43984,0.0
1.631488,834,1169.915784,0.0
1.555917,834,1191.393782,0.0
1.544176,834,1214.952033,0.0
1.506308,834,1238.49308,0.0
1.625301,834,1263.527168,0.0
1.675495,834,1285.996871,0.0
1.605293,834,1310.968839,0.0
1.765158,834,1337.491494,0.0
1.652151,834,1362.356732,0.0
1.977174,834,1385.632524,0.0
1.552264,834,1408.687026,0.0
1.568209,834,1429.757612,0.0
1.53562,834,1452.918612,0.0
1.534872,834,1476.683111,0.0
1.68321,834,1504.855009,0.0
1.582814,834,1532.936646,0.0
1.643284,834,1560.244778,0.0
1.67641,834,1584.883287,0.0
1.69873,834,1607.334976,0.0
1.928888,834,1629.465708,0.0
1.63089,834,1653.737898,0.0
2.067112,834,1677.1486,0.0
2.302945,834,1699.752328,0.0
1.770704,834,1721.523732,0.0
1.608049,834,1744.494875,0.0
1.507654,834,1767.528986,0.0
1.939312,834,1790.094377,0.0
2.004407,834,1818.951303,0.0
1.811582,834,1853.056177,0.0
1.631449,834,1876.294622,0.0
1.767098,834,1898.513376,0.0
2.06517,834,1920.555943,0.0
2.079855,834,1942.19543,0.0
1.634709,834,1966.223413,0.0
2.03373,834,1990.234368,0.0
1.958924,834,2012.555315,0.0
2.159216,834,2033.368811,0.0
2.17204,834,2056.66713,0.0
2.096269,834,2079.122527,0.0
1.8652,834,2107.234863,0.0
1.828318,834,2132.88944,0.0
1.739447,834,2157.084699,0.0
1.802274,834,2182.058061,0.0
1.670795,834,2205.562311,0.0
1.885995,834,2230.557813,0.0
1.808834,834,2254.163612,0.0
1.738769,834,2277.283183,0.0
2.185788,834,2303.5082,0.0
1.792195,834,2326.23579,0.0
1.796698,834,2350.671216,0.0
1.77437,834,2375.075377,0.0
2.073975,834,2399.900734,0.0
1.87184,834,2428.641592,0.0
2.210163,834,2452.003466,0.0
2.122099,834,2475.317177,0.0
2.253592,834,2498.75634,0.0
1.92845,834,2522.52395,0.0
2.266506,834,2546.463372,0.0
1.965205,834,2570.60084,0.0
1.86687,834,2594.483008,0.0
1.923235,834,2615.959089,0.0
2.132697,834,2639.362906,0.0
2.093454,834,2663.25081,0.0
1.754334,834,2687.636507,0.0
1.943978,834,2712.094625,0.0
1.769886,834,2735.900482,0.0
1.838014,834,2761.880553,0.0
1.629362,834,2785.743975,0.0
2.167982,834,2809.691438,0.0
2.079693,834,2833.199899,0.0
1.658405,834,2857.705702,0.0
1.525347,834,2881.267843,0.0
1.735335,834,2906.105889,0.0
2.185534,834,2928.062546,0.0
1.7707,834,2950.917772,0.0
2.09982,834,2975.753936,0.0
1.703578,834,2999.395322,0.0
2.173126,834,3025.252305,0.0
1.732734,834,3048.391996,0.0
1.774658,834,3073.334488,0.0
1.790078,834,3098.19874,0.0
1.69351,834,3123.334551,0.0
1.854205,834,3150.287126,0.0
1.701235,834,3174.927882,0.0
2.143851,834,3199.878727,0.0
1.819476,834,3225.513848,0.0
1.709891,834,3249.426727,0.0
1.853461,834,3278.701001,0.0
1.912125,834,3304.654333,0.0
2.068782,834,3337.167269,0.0
1.92741,834,3366.976748,0.0
1.817771,834,3394.656984,0.0
2.059726,834,3420.852902,0.0
2.086069,834,3449.79868,0.0
1.676603,834,3474.837287,0.0
1.75399,834,3502.990486,0.0
1.921685,834,3526.009684,0.0
2.483223,834,3549.856959,0.0
1.589358,834,3574.204903,0.0
1.721972,834,3599.12832,0.0
1.582547,834,3624.577238,0.0
2.137158,834,3650.641734,0.0
1.763943,834,3672.236479,0.0
1.837798,834,3697.985604,0.0
2.003909,834,3721.903513,0.0
1.887511,834,3744.949719,0.0
2.127885,834,3767.245513,0.0
1.949435,834,3789.511409,0.0
1.568046,834,3813.999149,0.0
1.923564,834,3837.509625,0.0
1.862481,834,3863.750123,0.0
2.192293,834,3890.434335,0.0
1.670563,834,3915.585457,0.0
1.655003,834,3938.869339,0.0
2.115537,834,3960.367206,0.0
1.593839,834,3984.865639,0.0
1.777309,834,4008.169991,0.0
2.325215,834,4032.062942,0.0
1.769283,834,4055.414851,0.0
2.068642,834,4078.340467,0.0
2.06024,834,4103.279581,0.0
2.043316,834,4125.368106,0.0
1.972298,834,4150.128761,0.0
1.715477,834,4173.233494,0.0
2.025098,834,4196.805718,0.0
1.795685,834,4218.678403,0.0
1.56937,834,4241.753045,0.0
1.650581,834,4263.71294,0.0
2.096562,834,4287.053004,0.0
2.169825,834,4310.002765,0.0
2.228762,834,4333.365642,0.0
1.811463,834,4359.166919,0.0
2.242528,834,4381.280078,0.0
2.158081,834,4403.284405,0.0
2.098725,834,4427.325651,0.0
1.897901,834,4452.388775,0.0
2.04381,834,4475.767338,0.0
1.933437,834,4497.083351,0.0
2.054879,834,4519.472821,0.0
1.445833,834,4541.479538,0.0
2.190203,834,4565.485705,0.0
1.71868,834,4588.40648,0.0
1.824888,834,4610.452437,0.0
1.505651,834,4635.457198,0.0
1.772859,834,4658.342132,0.0
1.899779,834,4684.435779,0.0
1.961377,834,4708.503669,0.0
2.018694,834,4731.780985,0.0
1.79369,834,4755.954725,0.0
2.187974,834,4778.612205,0.0
1.479104,834,4800.489408,0.0
1.723792,834,4827.242978,0.0
1.983248,834,4854.051991,0.0
1.957344,834,4879.057179,0.0
1.479936,834,4904.448109,0.0
1.719214,834,4931.353284,0.0
1.960894,834,4956.282773,0.0
1.676138,834,4978.982607,0.0
1.80676,834,5002.138405,0.0
1.72439,834,5025.565188,0.0
2.263352,834,5049.092965,0.0
1.766623,834,5077.195507,0.0
1.796549,834,5098.586399,0.0
1.560249,834,5120.798244,0.0
1.963547,834,5144.040038,0.0
2.063556,834,5166.763863,0.0
1.764817,834,5189.846666,0.0
1.841756,834,5212.066514,0.0
1.622204,834,5233.635398,0.0
1.817198,834,5256.129229,0.0
1.716853,834,5279.584018,0.0
2.267641,834,5304.873706,0.0
1.971906,834,5329.47243,0.0
1.70747,834,5354.961105,0.0
2.136785,834,5379.016853,0.0
1.856131,834,5402.431638,0.0
1.71137,834,5428.399293,0.0
2.325163,834,5453.858979,0.0
2.096941,834,5478.758688,0.0
1.789519,834,5503.252422,0.0
2.142955,834,5525.867252,0.0
1.801498,834,5550.953956,0.0
2.040483,834,5575.015712,0.0
1.983619,834,5600.619615,0.0
1.63533,834,5625.521327,0.0
1.780925,834,5648.719129,0.0
1.672673,834,5672.870879,0.0
2.139828,834,5695.16273,0.0
2.18659,834,5718.02655,0.0
1.818918,834,5742.890264,0.0
1.836509,834,5766.544044,0.0
1.822618,834,5789.815844,0.0
2.083452,834,5812.301682,0.0
1.596577,834,5836.41244,0.0
1.976843,834,5860.905174,0.0
2.079074,834,5885.571901,0.0
2.074259,834,5909.060689,0.0
1.705291,834,5933.460288,0.0
2.133742,834,5957.327059,0.0
2.022892,834,5981.887789,0.0
2.073155,834,6005.728558,0.0
1.759638,834,6030.71527,0.0
1.854595,834,6054.385052,0.0
1.773394,834,6078.423814,0.0
1.850707,834,6101.096645,0.0
1.781082,834,6124.230451,0.0
1.798502,834,6150.399103,0.0
1.740974,834,6174.453866,0.0
2.061312,834,6198.574621,0.0
1.737502,834,6222.390395,0.0
2.100775,834,6245.575201,0.0
1.696615,834,6270.419922,0.0
1.99586,834,6297.829154,0.0
1.767933,834,6323.661754,0.0
1.807475,834,6350.420449,0.0
2.247055,834,6379.026908,0.0
1.849568,834,6407.943566,0.0
1.727539,834,6432.713921,0.0
2.153806,834,6458.701885,0.0
1.652631,834,6484.349585,0.0
1.737268,834,6508.856421,0.0
2.195752,834,6533.074964,0.0
1.647518,834,6560.121588,0.0
2.046491,834,6583.273117,0.0
1.859048,834,6606.630434,0.0
2.170729,834,6630.91092,0.0
2.011855,834,6654.864899,0.0
1.804023,834,6678.668777,0.0
2.415125,834,6701.702513,0.0
2.102238,834,6724.160325,0.0
2.173322,834,6751.700342,0.0
2.133162,834,6776.742782,0.0
2.289765,834,6803.993754,0.0
2.485377,834,6828.363039,0.031000079281434507
1.708914,834,6851.824151,0.0
1.918873,834,6876.621903,0.0
2.003231,834,6902.260573,0.0
2.03714,834,6929.384508,0.0
1.59798,834,6954.712394,0.0
1.858811,834,6982.962564,0.0
2.000281,834,7010.486675,0.0
2.4225,834,7033.726315,0.0
2.03364,834,7057.053049,0.0
2.163343,834,7080.79859,0.0
1.737919,834,7105.484015,0.0
2.144341,834,7131.464332,0.0
1.800134,834,7153.179134,0.0
2.211187,834,7176.139823,0.0
2.084402,834,7200.087334,0.0
2.226885,834,7224.069689,0.0
1.891491,834,7250.727334,0.0
2.196114,834,7274.75589,0.0
1.691947,834,7298.17471,0.0
2.000151,834,7321.015166,0.0
2.287485,834,7345.422411,0.0
1.640275,834,7372.731451,0.0
1.65909,834,7397.919158,0.0
1.700839,834,7421.809937,0.0
1.664458,834,7444.974752,0.0
1.702558,834,7467.434602,0.0
2.181497,834,7490.950398,0.0
1.714543,834,7516.163104,0.0
2.221154,834,7541.124827,0.0
2.209511,834,7564.804616,0.0
1.762861,834,7587.010481,0.0
1.819175,834,7610.234297,0.0
2.293193,834,7633.76709,0.0
1.655232,834,7657.733866,0.0
1.964142,834,7684.605494,0.0
2.367338,834,7707.838313,0.0
2.333177,834,7732.682036,0.0
2.131765,834,7756.777803,0.0
1.819549,834,7783.680429,0.0
2.172566,834,7807.419218,0.0
2.182684,834,7834.723111,0.0
2.266953,834,7862.244705,0.0
2.248581,834,7885.886485,0.0
1.834406,834,7910.890209,0.0
2.27661,834,7934.066025,0.0
2.214661,834,7960.17269,0.0
2.115287,834,7985.009438,0.0
1.754408,834,8012.186032,0.0
2.185838,834,8036.355778,0.0
2.194636,834,8059.159615,0.0
2.098221,834,8084.140341,0.0
2.166218,834,8109.208063,0.0
1.978789,834,8134.885751,0.0
2.263242,834,8160.29146,0.0
2.196438,834,8185.408181,0.0
2.218897,834,8211.19385,0.0
1.752063,834,8236.290732,0.0
2.15235,834,8263.456178,0.0
1.790899,834,8288.89888,0.0
2.270565,834,8313.389632,0.0
1.846077,834,8339.211315,0.0
2.193718,834,8362.633129,0.0
2.043324,834,8386.139905,0.0
2.199024,834,8410.95864,0.0
2.05502,834,8436.497343,0.0
2.233845,834,8463.482966,0.0
2.192678,834,8488.855674,0.0
1.758866,834,8512.956447,0.0
2.024486,834,8538.503991,0.0
2.248918,834,8565.213631,0.0
2.208129,834,8592.792229,0.0
2.151517,834,8618.710909,0.0
2.132155,834,8642.419703,0.0
1.991427,834,8666.385483,0.0
2.199231,834,8692.487158,0.0
